Name,Phase,dist,Demand...Projected.nodal.demand.per.year,Demand..household....Target.household.count,PercentOfNewGridConnections,far.sighted.sequence,CumulativeHousesConnected.qty,Pln_cabang,Metric...System,Ei_subarea,Full_popul,X,Y
810104200301,1,10522.4366086835,863892,842,0.324661477769485,16,3045,Cabang Tual,grid,Saumlaki,1684,131.131992,-7.6852
810104200401,3,7247.75947114337,176472,172,0.750079965881224,37,7035,Cabang Tual,grid,Saumlaki,745,131.18488,-7.723951
810104200501,3,14885.0797020067,323190,315,0.783665635995309,38,7350,Cabang Tual,grid,Saumlaki,1672,131.200414,-7.569785
810104200699,MiniGrid Systems,NA,58482,57,NA,NA,NA,Cabang Tual,mini-grid,Saumlaki,1660,131.086615,-7.65777938
810104200701,Pre-Electrified,NA,0,0,NA,NA,NA,Cabang Tual,unelectrified,Saumlaki,702,131.036401,-7.662353
810104200801,Pre-Electrified,NA,0,0,NA,NA,NA,Cabang Tual,unelectrified,Saumlaki,702,131.035152,-7.663656
810104200901,Pre-Electrified,NA,0,0,NA,NA,NA,Cabang Tual,unelectrified,Saumlaki,1548,131.03367,-7.665305
810104201001,Pre-Electrified,NA,0,0,NA,NA,NA,Cabang Tual,unelectrified,Saumlaki,2194,131.031213,-7.666217
810104300101,Pre-Electrified,NA,0,0,NA,NA,NA,Cabang Tual,unelectrified,Saumlaki,307,130.778865,-8.335676
810104300102,Pre-Electrified,NA,0,0,NA,NA,NA,Cabang Tual,unelectrified,Saumlaki,73,130.777864,-8.335853
810104300103,Pre-Electrified,NA,0,0,NA,NA,NA,Cabang Tual,unelectrified,Saumlaki,752,130.801683,-8.289242
810104300201,Pre-Electrified,NA,0,0,NA,NA,NA,Cabang Tual,unelectrified,Saumlaki,960,130.822246,-8.325069
810104300301,Pre-Electrified,NA,0,0,NA,NA,NA,Cabang Tual,unelectrified,Saumlaki,1109,130.881606,-8.250948
810104300302,Pre-Electrified,NA,0,0,NA,NA,NA,Cabang Tual,unelectrified,Saumlaki,835,130.881889,-8.249071
810104300499,Pre-Electrified,NA,0,0,NA,NA,NA,Cabang Tual,unelectrified,Saumlaki,1573,131.0041826,-8.187531131
810104300501,3,9010.75622715998,338580,330,0.678110672779614,33,6360,Cabang Tual,grid,Saumlaki,1845,130.937561,-8.138874
810104300601,Pre-Electrified,NA,0,0,NA,NA,NA,Cabang Tual,unelectrified,Saumlaki,4476,131.113921,-8.131381
810104300602,MiniGrid Systems,NA,23598,23,NA,NA,NA,Cabang Tual,mini-grid,Saumlaki,91,131.14676,-8.137282
810105002299,3,11998.1461669209,352944,344,0.824928030706898,40,7737,Cabang Tual,grid,Saumlaki,1892,131.6337658,-7.225310505
810105002301,MiniGrid Systems,NA,35910,35,NA,NA,NA,Cabang Tual,mini-grid,Saumlaki,147,131.606808,-7.126988
810105002302,Pre-Electrified,NA,0,0,NA,NA,NA,Cabang Tual,unelectrified,Saumlaki,3325,131.717532,-7.154456
810105002401,Pre-Electrified,NA,0,0,NA,NA,NA,Cabang Tual,unelectrified,Saumlaki,1493,131.717146,-7.15088
810105002501,Pre-Electrified,NA,0,0,NA,NA,NA,Cabang Tual,unelectrified,Saumlaki,1561,131.728883,-7.129109
810105002601,Pre-Electrified,NA,0,0,NA,NA,NA,Cabang Tual,unelectrified,Saumlaki,1642,131.855924,-7.113617
810105002701,Pre-Electrified,NA,0,0,NA,NA,NA,Cabang Tual,unelectrified,Saumlaki,1624,131.975439,-7.211605
810105002899,3,2166.47283427523,54378,53,0.731741123787184,36,6863,Cabang Tual,grid,Saumlaki,634,131.9292854,-7.21001137
810105002901,Pre-Electrified,NA,0,0,NA,NA,NA,Cabang Tual,unelectrified,Saumlaki,682,131.9161,-7.103871
810105100199,1,2308.77800076794,323190,315,0.104488751466041,7,980,Cabang Tual,grid,Saumlaki,1664,131.9395961,-7.056539452
810105100201,1,3176.33979731666,11286,11,0.0569357074314959,3,534,Cabang Tual,grid,Saumlaki,42,131.909368,-7.075611
810105100202,1,135.058444795397,12312,12,0.0582151615310801,4,546,Cabang Tual,grid,Saumlaki,44,131.909118,-7.074422
810105100203,1,754.953554002082,60534,59,0.0645058108540356,5,605,Cabang Tual,grid,Saumlaki,231,131.907878,-7.067745
810105100399,1,2679.90260596777,61560,60,0.0709030813519565,6,665,Cabang Tual,grid,Saumlaki,280,131.9208309,-7.047358514
810105100401,1,2968.15102702371,140562,137,0.119095852436294,8,1117,Cabang Tual,grid,Saumlaki,600,131.94877,-7.031447
810105100402,1,929.302787934022,111834,109,0.130717560507517,9,1226,Cabang Tual,grid,Saumlaki,475,131.951778,-7.023641
810105100599,1,1720.62131600121,152874,149,0.146604115577354,10,1375,Cabang Tual,grid,Saumlaki,756,131.9637231,-7.013696833
810105100601,1,1980.26562151597,183654,179,0.165689305896151,11,1554,Cabang Tual,grid,Saumlaki,703,131.976033,-7.00074
810105100602,1,161.687775796857,79002,77,0.173899136368483,12,1631,Cabang Tual,grid,Saumlaki,300,131.976673,-6.999432
810105200101,3,2176.09889100759,159030,155,0.88655506983687,45,8315,Cabang Tual,grid,Saumlaki,635,131.430367,-7.344179
810105200201,3,1903.92283876666,208278,203,0.908199168354835,46,8518,Cabang Tual,grid,Saumlaki,857,131.4134,-7.341017
810105200301,MiniGrid Systems,NA,76950,75,NA,NA,NA,Cabang Tual,mini-grid,Saumlaki,450,131.40213,-7.226716
810105200302,MiniGrid Systems,NA,82080,80,NA,NA,NA,Cabang Tual,mini-grid,Saumlaki,482,131.443805,-7.09855
810105200401,3,7671.34270356352,38988,38,0.870028787717241,44,8160,Cabang Tual,grid,Saumlaki,233,131.446883,-7.333471
810105200402,3,2408.13129923313,139536,136,0.922699648150123,47,8654,Cabang Tual,grid,Saumlaki,851,131.437432,-7.313948
810105200599,3,6750.44102584392,97470,95,0.865977183068557,43,8122,Cabang Tual,grid,Saumlaki,603,131.5044053,-7.294684102
810105200601,3,12552.2401125072,110808,108,0.855848171446849,42,8027,Cabang Tual,grid,Saumlaki,438,131.516153,-7.235105
810105200701,3,11910.3604478867,186732,182,0.844333084550592,41,7919,Cabang Tual,grid,Saumlaki,889,131.572565,-7.137072
810105201301,MiniGrid Systems,NA,69768,68,NA,NA,NA,Cabang Tual,mini-grid,Saumlaki,226,131.292292,-7.326881
810105201302,MiniGrid Systems,NA,60534,59,NA,NA,NA,Cabang Tual,mini-grid,Saumlaki,199,131.258995,-7.312106
810105300199,3,6886.70487175473,248292,242,0.726090201514021,35,6810,Cabang Tual,grid,Saumlaki,1274,131.5748023,-7.534405067
810105300201,2,6415.19560293629,226746,221,0.481287983793581,27,4514,Cabang Tual,grid,Saumlaki,956,131.648549,-7.504749
810105300399,3,5418.0619293827,213408,208,0.700287877172406,34,6568,Cabang Tual,grid,Saumlaki,958,131.6058335,-7.480653184
810105300401,2,10165.9823822087,397062,387,0.522550378505171,28,4901,Cabang Tual,grid,Saumlaki,1939,131.691938,-7.424079
810105300501,2,930.650391104803,324216,316,0.556242669794221,29,5217,Cabang Tual,grid,Saumlaki,1943,131.700129,-7.42206
810105400199,2,7792.97878794563,152874,149,0.340548032839322,17,3194,Cabang Tual,grid,Saumlaki,723,131.46175,-7.646747897
810105400299,2,2977.38794885043,107730,105,0.351743256210683,18,3299,Cabang Tual,grid,Saumlaki,538,131.4863904,-7.635768218
810105400301,2,460.022754399295,91314,89,0.428190638660838,23,4016,Cabang Tual,grid,Saumlaki,443,131.581294,-7.667917
810105400302,3,333.929102318462,4104,4,1,53,9379,Cabang Tual,grid,Saumlaki,16,131.580095,-7.670675
810105400401,2,1410.78206619979,72846,71,0.418701354088922,22,3927,Cabang Tual,grid,Saumlaki,273,131.582916,-7.664105
810105400599,2,4310.01222094426,155952,152,0.367949674805416,19,3451,Cabang Tual,grid,Saumlaki,792,131.5205105,-7.616828231
810105400601,2,6981.95121025022,172368,168,0.411131250666382,21,3856,Cabang Tual,grid,Saumlaki,811,131.591851,-7.655019
810105400799,2,3607.13438529945,243162,237,0.393218893272204,20,3688,Cabang Tual,grid,Saumlaki,1232,131.5515578,-7.606566113
810105400801,2,6578.64669106449,139536,136,0.442691118456125,24,4152,Cabang Tual,grid,Saumlaki,605,131.628858,-7.608598
810105400901,2,167.743762118688,45144,44,0.447382450154601,25,4196,Cabang Tual,grid,Saumlaki,192,131.629046,-7.607101
810105400902,2,5303.5692035777,99522,97,0.457724704126239,26,4293,Cabang Tual,grid,Saumlaki,425,131.645763,-7.562376
810105500101,3,28293.7835420864,166212,162,0.939972278494509,48,8816,Cabang Tual,grid,Saumlaki,679,131.463855,-6.906628
810105500201,3,13996.6184926831,111834,109,0.951593986565732,49,8925,Cabang Tual,grid,Saumlaki,406,131.522403,-6.79498
810105500301,3,5486.6720041647,131328,128,0.965241496961296,50,9053,Cabang Tual,grid,Saumlaki,505,131.524422,-6.745678
810105500401,3,5100.5760241718,164160,160,0.999573515300139,52,9375,Cabang Tual,grid,Saumlaki,656,131.608795,-6.708817
810105500501,MiniGrid Systems,NA,20520,20,NA,NA,NA,Cabang Tual,mini-grid,Saumlaki,79,131.59074,-6.673686
810105500502,3,6082.94994025133,166212,162,0.982514127305683,51,9215,Cabang Tual,grid,Saumlaki,660,131.562677,-6.706317
810801000199,MiniGrid Systems,NA,190836,186,NA,NA,NA,Cabang Tual,mini-grid,Tual Barat,972,125.7377255,-7.998803801
810801000299,MiniGrid Systems,NA,63612,62,NA,NA,NA,Cabang Tual,mini-grid,Tual Barat,336,125.8659017,-7.931073667
810801000301,MiniGrid Systems,NA,88236,86,NA,NA,NA,Cabang Tual,mini-grid,Tual Barat,279,125.82567,-7.925158
810801000499,MiniGrid Systems,NA,63612,62,NA,NA,NA,Cabang Tual,mini-grid,Tual Barat,332,125.8876704,-7.80726168
810801000501,MiniGrid Systems,NA,47196,46,NA,NA,NA,Cabang Tual,mini-grid,Tual Barat,174,125.952036,-7.914417
810801000601,MiniGrid Systems,NA,91314,89,NA,NA,NA,Cabang Tual,mini-grid,Tual Barat,296,126.139642,-7.892412
810801000701,MiniGrid Systems,NA,59508,58,NA,NA,NA,Cabang Tual,mini-grid,Tual Barat,244,125.916374,-7.744202
810801000801,MiniGrid Systems,NA,46170,45,NA,NA,NA,Cabang Tual,mini-grid,Tual Barat,215,125.934413,-7.693066
810801000901,MiniGrid Systems,NA,89262,87,NA,NA,NA,Cabang Tual,mini-grid,Tual Barat,382,125.998075,-7.68055
810801001099,MiniGrid Systems,NA,36936,36,NA,NA,NA,Cabang Tual,mini-grid,Tual Barat,177,126.0917483,-7.728350734
810801001101,MiniGrid Systems,NA,111834,109,NA,NA,NA,Cabang Tual,mini-grid,Tual Barat,399,126.19185,-7.72841
810801001102,MiniGrid Systems,NA,24624,24,NA,NA,NA,Cabang Tual,mini-grid,Tual Barat,88,126.277184,-7.691968
810801001299,MiniGrid Systems,NA,54378,53,NA,NA,NA,Cabang Tual,mini-grid,Tual Barat,244,126.2361233,-7.86655609
810801001301,MiniGrid Systems,NA,169290,165,NA,NA,NA,Cabang Tual,mini-grid,Tual Barat,644,126.334152,-7.91428
810801001401,MiniGrid Systems,NA,77976,76,NA,NA,NA,Cabang Tual,mini-grid,Tual Barat,389,126.428682,-7.933279
810801001599,MiniGrid Systems,NA,44118,43,NA,NA,NA,Cabang Tual,mini-grid,Tual Barat,218,126.4458425,-7.822083322
810801001601,MiniGrid Systems,NA,100548,98,NA,NA,NA,Cabang Tual,mini-grid,Tual Barat,366,126.545846,-7.828519
810801001701,MiniGrid Systems,NA,82080,80,NA,NA,NA,Cabang Tual,mini-grid,Tual Barat,263,126.298306,-7.693741
810801001899,MiniGrid Systems,NA,57456,56,NA,NA,NA,Cabang Tual,mini-grid,Tual Barat,243,126.6149662,-7.637537066
810801001999,MiniGrid Systems,NA,55404,54,NA,NA,NA,Cabang Tual,mini-grid,Tual Barat,351,126.5679362,-7.743934538
810801002001,MiniGrid Systems,NA,56430,55,NA,NA,NA,Cabang Tual,mini-grid,Tual Barat,243,126.626885,-7.778482
810801002002,MiniGrid Systems,NA,6156,6,NA,NA,NA,Cabang Tual,mini-grid,Tual Barat,26,126.650667,-7.774882
810801002101,MiniGrid Systems,NA,112860,110,NA,NA,NA,Cabang Tual,mini-grid,Tual Barat,459,126.793771,-7.741686
810801002201,MiniGrid Systems,NA,12312,12,NA,NA,NA,Cabang Tual,mini-grid,Tual Barat,49,126.812317,-7.683916
810801002202,MiniGrid Systems,NA,35910,35,NA,NA,NA,Cabang Tual,mini-grid,Tual Barat,144,126.80835,-7.675779
810801002301,MiniGrid Systems,NA,61560,60,NA,NA,NA,Cabang Tual,mini-grid,Tual Barat,244,126.689455,-7.63498
810802000199,Pre-Electrified,NA,0,0,NA,NA,NA,Cabang Tual,unelectrified,Tual Barat,1271,127.186884,-8.004145298
810802000299,Pre-Electrified,NA,0,0,NA,NA,NA,Cabang Tual,unelectrified,Tual Barat,555,127.2121677,-8.020161298
810802000399,Pre-Electrified,NA,0,0,NA,NA,NA,Cabang Tual,unelectrified,Tual Barat,1011,127.2160326,-8.01148864
810802000499,Pre-Electrified,NA,0,0,NA,NA,NA,Cabang Tual,unelectrified,Tual Barat,803,127.1956518,-8.010997487
810802000599,Pre-Electrified,NA,0,0,NA,NA,NA,Cabang Tual,unelectrified,Tual Barat,833,127.1758802,-7.999095977
810802000699,Pre-Electrified,NA,0,0,NA,NA,NA,Cabang Tual,unelectrified,Tual Barat,6652,127.1934196,-7.994545965
810802000799,Pre-Electrified,NA,0,0,NA,NA,NA,Cabang Tual,unelectrified,Tual Barat,640,127.2076607,-7.972895893
810802000899,Pre-Electrified,NA,0,0,NA,NA,NA,Cabang Tual,unelectrified,Tual Barat,398,127.2094989,-7.962051767
810802000999,Pre-Electrified,NA,0,0,NA,NA,NA,Cabang Tual,unelectrified,Tual Barat,1852,127.1883488,-7.964423746
810802001001,MiniGrid Systems,NA,24624,24,NA,NA,NA,Cabang Tual,mini-grid,Tual Barat,96,127.395234,-7.640787
810802001002,2,231.435349259474,14364,14,0.61461038961039,46,3786,Cabang Tual,grid,Tual Barat,58,127.405807,-7.604052
810802001003,2,550.692411684267,7182,7,0.612337662337662,45,3772,Cabang Tual,grid,Tual Barat,27,127.406915,-7.602284
810802001004,2,777.097614453971,81054,79,0.581655844155844,42,3583,Cabang Tual,grid,Tual Barat,325,127.415652,-7.599706
810802001005,2,1117.23001243091,49248,48,0.589448051948052,43,3631,Cabang Tual,grid,Tual Barat,198,127.425769,-7.599083
810802001006,2,9873.0350256061,19494,19,0.568831168831169,41,3504,Cabang Tual,grid,Tual Barat,76,127.408888,-7.597734
810802001007,2,2807.41440557025,137484,134,0.611201298701299,44,3765,Cabang Tual,grid,Tual Barat,555,127.450815,-7.594489
810802001008,2,610.504246862846,14364,14,0.616883116883117,47,3800,Cabang Tual,grid,Tual Barat,58,127.455896,-7.592303
810802001009,2,1933.37948865519,44118,43,0.623863636363636,48,3843,Cabang Tual,grid,Tual Barat,176,127.471348,-7.584074
810802001010,MiniGrid Systems,NA,11286,11,NA,NA,NA,Cabang Tual,mini-grid,Tual Barat,44,127.605572,-7.61393
810802001011,MiniGrid Systems,NA,26676,26,NA,NA,NA,Cabang Tual,mini-grid,Tual Barat,105,127.598899,-7.600815
810802001012,MiniGrid Systems,NA,17442,17,NA,NA,NA,Cabang Tual,mini-grid,Tual Barat,70,127.597133,-7.594892
810802001013,MiniGrid Systems,NA,30780,30,NA,NA,NA,Cabang Tual,mini-grid,Tual Barat,123,127.60329,-7.591511
810802001101,1,0,306774,299,0.103733766233766,4,639,Cabang Tual,grid,Tual Barat,1334,127.296479,-7.52392
810802001201,2,10179.7409727462,134406,131,0.565746753246753,40,3485,Cabang Tual,grid,Tual Barat,526,127.387954,-7.511403
810803000101,Pre-Electrified,NA,0,0,NA,NA,NA,Cabang Tual,unelectrified,Tual Barat,348,127.617228,-8.205713
810803000102,Pre-Electrified,NA,0,0,NA,NA,NA,Cabang Tual,unelectrified,Tual Barat,621,127.634563,-8.185014
810803000103,Pre-Electrified,NA,0,0,NA,NA,NA,Cabang Tual,unelectrified,Tual Barat,37,127.635564,-8.183648
810803000201,2,1031.34910798614,17442,17,0.644805194805195,51,3972,Cabang Tual,grid,Tual Barat,78,127.653752,-8.185355
810803000202,Pre-Electrified,NA,0,0,NA,NA,NA,Cabang Tual,unelectrified,Tual Barat,71,127.661744,-8.1712
810803000203,Pre-Electrified,NA,0,0,NA,NA,NA,Cabang Tual,unelectrified,Tual Barat,319,127.65297,-8.175612
810803000204,Pre-Electrified,NA,0,0,NA,NA,NA,Cabang Tual,unelectrified,Tual Barat,907,127.654922,-8.171699
810803000205,Pre-Electrified,NA,0,0,NA,NA,NA,Cabang Tual,unelectrified,Tual Barat,831,127.65992,-8.168532
810803000206,Pre-Electrified,NA,0,0,NA,NA,NA,Cabang Tual,unelectrified,Tual Barat,227,127.653714,-8.181486
810803000207,Pre-Electrified,NA,0,0,NA,NA,NA,Cabang Tual,unelectrified,Tual Barat,238,127.657812,-8.181816
810803000301,1,2754.38886665328,105678,103,0.0339285714285714,2,209,Cabang Tual,grid,Tual Barat,417,127.651706,-8.212036
810803000401,Pre-Electrified,NA,0,0,NA,NA,NA,Cabang Tual,unelectrified,Tual Barat,1198,127.709461,-8.207634
810803000501,Pre-Electrified,NA,0,0,NA,NA,NA,Cabang Tual,unelectrified,Tual Barat,1140,127.677678,-8.159096
810803000601,Pre-Electrified,NA,0,0,NA,NA,NA,Cabang Tual,unelectrified,Tual Barat,1007,127.702883,-8.163851
810803000701,Pre-Electrified,NA,0,0,NA,NA,NA,Cabang Tual,unelectrified,Tual Barat,364,127.735425,-8.204039
810803000702,Pre-Electrified,NA,0,0,NA,NA,NA,Cabang Tual,unelectrified,Tual Barat,357,127.74045,-8.179336
810804000101,1,4231.58077141024,134406,131,0.0551948051948052,3,340,Cabang Tual,grid,Tual Barat,555,127.783349,-8.171457
810804000201,3,10249.3308328028,168264,164,0.671428571428571,52,4136,Cabang Tual,grid,Tual Barat,789,127.807997,-8.109655
810804000301,1,11871.5130871767,144666,141,0.227272727272727,19,1400,Cabang Tual,grid,Tual Barat,633,127.849136,-8.207437
810804000401,MiniGrid Systems,NA,47196,46,NA,NA,NA,Cabang Tual,mini-grid,Tual Barat,221,127.903754,-8.213778
810804000402,1,5145.97469121541,112860,110,0.24512987012987,20,1510,Cabang Tual,grid,Tual Barat,532,127.883744,-8.176319
810804000501,1,123.516525717656,109782,107,0.318993506493506,25,1965,Cabang Tual,grid,Tual Barat,504,127.981559,-8.250646
810804000502,1,5254.72116689146,9234,9,0.301623376623377,24,1858,Cabang Tual,grid,Tual Barat,42,127.980792,-8.249835
810804000503,1,321.505307327046,17442,17,0.300162337662338,23,1849,Cabang Tual,grid,Tual Barat,78,127.941468,-8.222029
810804000504,1,7982.93791809217,223668,218,0.297402597402597,22,1832,Cabang Tual,grid,Tual Barat,1034,127.943663,-8.220121
810804000505,MiniGrid Systems,NA,17442,17,NA,NA,NA,Cabang Tual,mini-grid,Tual Barat,79,127.989385,-8.14306
810804000506,1,7214.75891422202,106704,104,0.262012987012987,21,1614,Cabang Tual,grid,Tual Barat,491,127.942881,-8.148333
810804000601,2,8015.09894992733,182628,178,0.34788961038961,26,2143,Cabang Tual,grid,Tual Barat,502,128.025224,-8.192722
810804000602,2,2726.03957397392,52326,51,0.356168831168831,27,2194,Cabang Tual,grid,Tual Barat,143,128.02187,-8.168432
810804000603,2,491.898131527666,579690,565,0.44788961038961,28,2759,Cabang Tual,grid,Tual Barat,1597,128.017405,-8.168621
810804000604,MiniGrid Systems,NA,14364,14,NA,NA,NA,Cabang Tual,mini-grid,Tual Barat,39,128.067312,-8.145089
810804000701,MiniGrid Systems,NA,62586,61,NA,NA,NA,Cabang Tual,mini-grid,Tual Barat,261,128.077368,-8.187783
810804000801,3,648.394563811774,80028,78,0.711363636363636,55,4382,Cabang Tual,grid,Tual Barat,193,128.117178,-8.272019
810804000802,3,1687.1601669601,64638,63,0.698701298701299,54,4304,Cabang Tual,grid,Tual Barat,156,128.111288,-8.271851
810804000803,3,11394.5207360209,107730,105,0.688474025974026,53,4241,Cabang Tual,grid,Tual Barat,259,128.096864,-8.266706
810804000804,3,2856.19147049562,108756,106,0.778409090909091,61,4795,Cabang Tual,grid,Tual Barat,261,128.147275,-8.218619
810804000901,3,3547.23910081403,33858,33,0.716720779220779,56,4415,Cabang Tual,grid,Tual Barat,115,128.148334,-8.28021
810804000902,3,901.321054160607,68742,67,0.727597402597403,57,4482,Cabang Tual,grid,Tual Barat,240,128.156525,-8.280161
810804001001,3,5209.75295678656,75924,74,0.761201298701299,60,4689,Cabang Tual,grid,Tual Barat,383,128.172371,-8.212074
810804001101,3,150.689022690672,19494,19,0.781493506493506,62,4814,Cabang Tual,grid,Tual Barat,69,128.219763,-8.223096
810804001102,3,6747.62126555635,50274,49,0.749188311688312,59,4615,Cabang Tual,grid,Tual Barat,178,128.218395,-8.223038
810804001201,3,4413.42905977766,86184,84,0.741233766233766,58,4566,Cabang Tual,grid,Tual Barat,375,128.196632,-8.27977
810805000199,MiniGrid Systems,NA,270864,264,NA,NA,NA,Cabang Tual,mini-grid,Tual Barat,1497,128.6228691,-7.191498739
810805000201,MiniGrid Systems,NA,188784,184,NA,NA,NA,Cabang Tual,mini-grid,Tual Barat,704,128.588358,-7.072646
810805000399,MiniGrid Systems,NA,63612,62,NA,NA,NA,Cabang Tual,mini-grid,Tual Barat,288,128.593785,-7.11651454
810805000499,MiniGrid Systems,NA,79002,77,NA,NA,NA,Cabang Tual,mini-grid,Tual Barat,452,128.6198659,-7.109207703
810805000599,MiniGrid Systems,NA,148770,145,NA,NA,NA,Cabang Tual,mini-grid,Tual Barat,961,128.6389452,-7.121825688
810805000699,MiniGrid Systems,NA,83106,81,NA,NA,NA,Cabang Tual,mini-grid,Tual Barat,541,128.6816231,-7.121237411
810805000701,MiniGrid Systems,NA,264708,258,NA,NA,NA,Cabang Tual,mini-grid,Tual Barat,1128,128.668622,-7.142896
810806000101,3,52287.8750994337,209304,204,0.81461038961039,63,5018,Cabang Tual,grid,Tual Barat,858,128.692399,-8.175346
810806000201,3,2216.37938473121,253422,247,0.854707792207792,64,5265,Cabang Tual,grid,Tual Barat,758,128.704902,-8.190971
810806000301,3,16795.9548616611,161082,157,0.880194805194805,65,5422,Cabang Tual,grid,Tual Barat,725,128.857316,-8.183421
810806000499,3,3067.86407726522,58482,57,0.980844155844156,76,6042,Cabang Tual,grid,Tual Barat,240,128.8775537,-8.211673134
810806000599,3,3058.99387090085,96444,94,0.909415584415584,68,5602,Cabang Tual,grid,Tual Barat,514,128.9249216,-8.216063198
810806000601,3,2994.33948502023,67716,66,0.890909090909091,66,5488,Cabang Tual,grid,Tual Barat,314,128.884478,-8.184948
810806000701,3,1826.20219543038,69768,68,0.920454545454545,69,5670,Cabang Tual,grid,Tual Barat,261,128.936045,-8.189777
810806000702,3,3878.37203069497,20520,20,0.894155844155844,67,5508,Cabang Tual,grid,Tual Barat,76,128.919467,-8.189088
810806000801,3,4621.27997360986,50274,49,0.928409090909091,70,5719,Cabang Tual,grid,Tual Barat,221,128.977565,-8.195969
810806000999,3,2252.36606959085,59508,58,0.971590909090909,75,5985,Cabang Tual,grid,Tual Barat,321,128.97193,-8.215442019
810806001001,3,2901.23866078149,14364,14,0.930681818181818,71,5733,Cabang Tual,grid,Tual Barat,46,128.999856,-8.209897
810806001002,3,1286.97910010489,47196,46,0.948214285714286,73,5841,Cabang Tual,grid,Tual Barat,157,129.01191,-8.213346
810806001003,3,93.9508926756842,63612,62,0.940746753246753,72,5795,Cabang Tual,grid,Tual Barat,212,129.000678,-8.210125
810806001199,3,2021.99832643181,88236,86,0.962175324675325,74,5927,Cabang Tual,grid,Tual Barat,430,129.0093023,-8.231346154
810807000101,1,138.78247345751,49248,48,0.130844155844156,9,806,Cabang Tual,grid,Tual Barat,148,129.553445,-7.938167
810807000201,1,2438.66705723627,67716,66,0.141558441558442,10,872,Cabang Tual,grid,Tual Barat,203,129.532999,-7.946589
810807000301,1,2129.89915413738,28728,28,0.123051948051948,8,758,Cabang Tual,grid,Tual Barat,105,129.553958,-7.937027
810807000302,1,645.042756374399,24624,24,0.118506493506494,7,730,Cabang Tual,grid,Tual Barat,89,129.560422,-7.918974
810807000303,1,3502.79579411169,44118,43,0.11461038961039,6,706,Cabang Tual,grid,Tual Barat,162,129.563016,-7.913773
