"Name","Latitude","Longitude","pop_buffer_hybrid","ho_size","EI_SubArea","PLN_Cabang","PROVINSI","XY_Source","full_population_2010_Census_BIG_method","distance_to_nearest_line_km","Desa","population_buffer_corrected","SettlementTargetElectrificationRate_2010Census","pop_outside_1kmBuffer","pop"
531503001214,-8.697756,120.127802,55,4.66,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",55,1.46421858,5315030012,55,1,55,55
531503001215,-8.693307,120.12856,18,4.66,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",18,1.062138308,5315030012,18,1,18,18
531503001216,-8.706917,120.162003,67,4.66,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",67,0.019822613,5315030012,67,1,0,0
531503001217,-8.690591,120.163219,40,4.66,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",40,1.45877683,5315030012,40,1,40,40
531503001218,-8.694832,120.127393,51,4.66,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",51,1.267197686,5315030012,51,1,51,51
531503001301,-8.693168,120.10877,558,3.96,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",558,3.091032286,5315030013,558,1,558,558
531503001302,-8.700847,120.042594,826,3.96,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",826,6.560700856,5315030013,826,1,826,826
531503001303,-8.703218,120.065845,194,3.96,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",194,5.68332178,5315030013,194,1,194,194
531503001304,-8.707923,120.046521,85,3.96,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",85,6.985324804,5315030013,85,1,85,85
531503001305,-8.718243,120.054855,100,3.96,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",100,7.629984405,5315030013,100,1,100,100
531503001306,-8.693347,120.089117,178,3.96,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",178,3.99445447,5315030013,178,1,178,178
531503001307,-8.694832,120.097228,74,3.96,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",74,3.713411129,5315030013,74,1,74,74
531503001308,-8.714172,120.060547,61,3.96,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",61,7.005232463,5315030013,61,1,61,61
531503001401,-8.7056,120.177653,650,5.42,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",1392,0.110165308,5315030014,458,0.33,0,0
531503001402,-8.675804,120.169232,173,5.42,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",371,1.795994523,5315030014,371,1,371,371
531503001403,-8.710143,120.171897,6,5.42,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",12,0.199184064,5315030014,12,1,0,0
531503001404,-8.714011,120.176008,41,5.42,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",87,0.817711605,5315030014,87,1,0,0
531503001405,-8.689514,120.175763,32,5.42,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",68,1.539793655,5315030014,68,1,68,68
531503001406,-8.71144,120.178524,22,5.42,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",48,0.761673719,5315030014,48,1,0,0
531503001407,-8.712085,120.17936,26,5.42,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",56,0.849821038,5315030014,56,1,0,0
531503001408,-8.699292,120.1831,26,5.42,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",55,0.418645478,5315030014,55,1,0,0
531503001409,-8.708213,120.17137,164,5.42,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",351,0.066027756,5315030014,0,0,0,0
531503001410,-8.708232,120.182331,20,5.42,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",42,0.507113866,5315030014,42,1,0,0
531503001411,-8.70244,120.187476,37,5.42,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",80,0.040952413,5315030014,0,0,0,0
531503001501,-8.696278,120.203726,445,3.71,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",613,0.112783507,5315030015,613,1,0,0
531503001502,-8.689336,120.224889,250,3.71,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",345,0.271422863,5315030015,345,1,0,0
531503001503,-8.680343,120.205499,180,3.71,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",248,1.580156858,5315030015,248,1,248,248
531503001504,-8.688921,120.240188,199,3.71,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",274,0.019422694,5315030015,0,0,0,0
531503001505,-8.688119,120.233178,179,3.71,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",246,0.082578904,5315030015,31,0.13,0,0
531503001506,-8.684187,120.216088,240,3.71,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",330,0.863776219,5315030015,330,1,0,0
531503001507,-8.685195,120.211597,187,3.71,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",257,0.88368357,5315030015,257,1,0,0
531503001508,-8.680371,120.196243,91,3.71,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",126,1.889504376,5315030015,126,1,126,126
531503001509,-8.691032,120.21949,81,3.71,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",112,0.033375699,5315030015,0,0,0,0
531503001510,-8.687429,120.212637,90,3.71,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",124,0.616178311,5315030015,124,1,0,0
531503001511,-8.687804,120.235945,139,3.71,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",192,0.043902356,5315030015,0,0,0,0
531503001512,-8.695768,120.208279,278,3.71,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",383,0.139111718,5315030015,383,1,0,0
531503001513,-8.693349,120.212371,98,3.71,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",135,0.029958862,5315030015,0,0,0,0
531503001601,-8.681083,120.230824,212,4.82,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",247,0.760250506,5315030016,247,1,0,0
531503001602,-8.680462,120.235447,468,4.82,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",546,0.793417848,5315030016,546,1,0,0
531503001603,-8.684559,120.246989,287,4.82,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",334,0.64729708,5315030016,334,1,0,0
531503001604,-8.677983,120.234105,104,4.82,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",121,1.085096418,5315030016,121,1,121,121
531503001605,-8.680619,120.242359,363,4.82,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",423,0.926793051,5315030016,423,1,0,0
531503001606,-8.675087,120.264538,408,4.82,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",475,1.658200267,5315030016,475,1,475,475
531503001607,-8.686576,120.263971,462,4.82,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",539,0.50638231,5315030016,476,0.88,0,0
531503001608,-8.688557,120.276525,547,4.82,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",638,1.770840016,5315030016,638,1,638,638
531503001609,-8.68633,120.277854,191,4.82,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",223,1.946389582,5315030016,223,1,223,223
531503001610,-8.6763,120.266847,134,4.82,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",156,1.622443193,5315030016,156,1,156,156
531503001611,-8.689393,120.256889,463,4.82,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",540,0.143357644,5315030016,0,0,0,0
531503001701,-8.70708,120.274148,314,3.52,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",316,2.452741509,5315030017,316,1,316,316
531503001702,-8.709405,120.264418,1188,3.52,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",1196,2.235556042,5315030017,1185,0.99,1196,1196
531503001801,-8.699458,120.248432,108,4.22,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",108,1.005026264,5315030018,108,1,108,108
531503001802,-8.704885,120.285112,860,4.22,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",860,3.197778206,5315030018,860,1,860,860
531503001803,-8.701138,120.281007,349,4.22,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",349,2.597882949,5315030018,349,1,349,349
531503001804,-8.701647,120.258416,270,4.22,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",270,1.355082734,5315030018,270,1,270,270
531503001805,-8.696447,120.258065,78,4.22,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",78,0.783144069,5315030018,78,1,0,0
531503001806,-8.69751,120.261472,81,4.22,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",81,0.886373011,5315030018,81,1,0,0
531503001807,-8.700863,120.295137,68,4.22,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",68,4.015072552,5315030018,68,1,68,68
531503001808,-8.696176,120.29562,44,4.22,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",44,3.937500869,5315030018,44,1,44,44
531503001901,-8.679533,120.31165,1729,4.42,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",1729,4.952888552,5315030019,1729,1,1729,1729
531503001902,-8.665643,120.291368,387,4.42,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",387,4.304922441,5315030019,387,1,387,387
531503001903,-8.669123,120.290931,337,4.42,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",337,4.040656209,5315030019,337,1,337,337
531503001904,-8.681104,120.302545,213,4.42,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",213,4.723888864,5315030019,213,1,213,213
531503001905,-8.680433,120.294726,415,4.42,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",415,3.902470111,5315030019,415,1,415,415
531503001906,-8.688893,120.295818,177,4.42,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",177,3.891338539,5315030019,177,1,177,177
531503001907,-8.689866,120.297514,190,4.42,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",190,4.077465053,5315030019,190,1,190,190
531503001908,-8.692703,120.301401,137,4.42,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",137,4.518528486,5315030019,137,1,137,137
531503002001,-8.671458,120.228119,380,4.61,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",380,1.853749303,5315030020,380,1,380,380
531503002002,-8.673596,120.211652,667,4.61,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",667,2.11286827,5315030020,667,1,667,667
531503002003,-8.668903,120.246223,148,4.61,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",148,2.274864334,5315030020,148,1,148,148
531503002004,-8.662867,120.26662,588,4.61,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",588,3.022626787,5315030020,588,1,588,588
531503002005,-8.669214,120.251925,329,4.61,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",329,2.135000574,5315030020,329,1,329,329
531503002006,-8.671122,120.257206,260,4.61,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",260,1.956052461,5315030020,260,1,260,260
531503002007,-8.664511,120.270741,272,4.61,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",272,2.986622114,5315030020,272,1,272,272
531503002008,-8.669089,120.269776,100,4.61,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",100,2.480312196,5315030020,100,1,100,100
531503002101,-8.657595,120.253908,552,4.5,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",552,3.409797558,5315030021,552,1,552,552
531503002102,-8.650678,120.270773,216,4.5,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",216,4.439016363,5315030021,216,1,216,216
531503002103,-8.653824,120.279255,169,4.5,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",169,4.453466376,5315030021,169,1,169,169
531503002104,-8.652034,120.276215,120,4.5,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",120,4.489962504,5315030021,120,1,120,120
531503002105,-8.650377,120.26792,232,4.5,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",232,4.401977662,5315030021,232,1,232,232
531503002106,-8.65261,120.263546,341,4.5,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",341,4.085286885,5315030021,341,1,341,341
531503100101,-8.659759,120.218509,360,5.02,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",360,3.355375712,5315031001,360,1,360,360
531503100102,-8.652038,120.218453,581,5.02,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",581,4.180310245,5315031001,581,1,581,581
531503100103,-8.654868,120.211444,254,5.02,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",254,4.089876025,5315031001,254,1,254,254
531503100104,-8.658052,120.219214,249,5.02,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",249,3.51580316,5315031001,249,1,249,249
531503100105,-8.653719,120.21024,204,5.02,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",204,4.250436387,5315031001,204,1,204,204
531503100201,-8.643482,120.242834,524,4.96,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",524,4.912547917,5315031002,524,1,524,524
531503100202,-8.630628,120.25548,195,4.96,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",195,4.954712787,5315031002,195,1,195,195
531503100203,-8.628464,120.256798,243,4.96,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",243,4.691922143,5315031002,243,1,243,243
531503100204,-8.618522,120.26857,615,4.96,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",615,3.536669628,5315031002,615,1,615,615
531503100205,-8.62317,120.251936,264,4.96,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",264,4.265096513,5315031002,264,1,264,264
531503100206,-8.616745,120.258956,278,4.96,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",278,3.376376203,5315031002,278,1,278,278
531503100301,-8.64425,120.25789,382,4.51,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",382,4.905612593,5315031003,382,1,382,382
531503100302,-8.6324,120.284752,295,4.51,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",295,5.400233046,5315031003,295,1,295,295
531503100303,-8.635188,120.281195,252,4.51,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",252,5.628309631,5315031003,252,1,252,252
531503100304,-8.635077,120.283137,246,4.51,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",246,5.6523436,5315031003,246,1,246,246
531503100305,-8.640436,120.261966,138,4.51,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",138,5.383033373,5315031003,138,1,138,138
531503100401,-8.6493,120.237775,875,4.9,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",875,4.231974237,5315031004,875,1,875,875
531503100402,-8.643841,120.236699,389,4.9,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",389,4.83177706,5315031004,389,1,389,389
531503100403,-8.631483,120.239075,235,4.9,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",235,5.693995871,5315031004,235,1,235,235
531503100404,-8.652018,120.230496,247,4.9,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",247,3.960336238,5315031004,247,1,247,247
531503100405,-8.654516,120.235399,292,4.9,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",292,3.65417985,5315031004,292,1,292,292
531503100406,-8.652593,120.227098,97,4.9,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",97,3.931647439,5315031004,97,1,97,97
531503100407,-8.64561,120.239848,124,4.9,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",124,4.648938012,5315031004,124,1,124,124
531503100408,-8.652082,120.235188,95,4.9,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",95,3.923489832,5315031004,95,1,95,95
531503100501,-8.634357,120.223072,212,4.65,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",212,5.987542749,5315031005,212,1,212,212
531503100502,-8.637951,120.228403,226,4.65,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",226,5.524626247,5315031005,226,1,226,226
531503100503,-8.628984,120.229828,139,4.65,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",139,6.046531267,5315031005,139,1,139,139
531503100504,-8.607228,120.239529,692,4.65,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",692,3.583273295,5315031005,692,1,692,692
531503100505,-8.621412,120.220038,320,4.65,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",320,6.237304277,5315031005,320,1,320,320
531503100506,-8.612869,120.231277,208,4.65,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",208,4.681726775,5315031005,208,1,208,208
531503100507,-8.611858,120.227432,181,4.65,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",181,4.958333908,5315031005,181,1,181,181
531503100508,-8.616476,120.226742,109,4.65,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",109,5.320287962,5315031005,109,1,109,109
531503100601,-8.632474,120.174627,513,4.54,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",513,4.994700216,5315031006,513,1,513,513
531503100602,-8.633415,120.207711,131,4.54,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",131,6.483141283,5315031006,131,1,131,131
531503100603,-8.647019,120.20136,135,4.54,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",135,5.236940422,5315031006,135,1,135,135
531503100604,-8.645312,120.200408,263,4.54,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",263,5.447549225,5315031006,263,1,263,263
531503100605,-8.63956,120.189087,255,4.54,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",255,5.601653158,5315031006,255,1,255,255
531503100606,-8.616418,120.175689,144,4.54,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",144,6.477266121,5315031006,144,1,144,144
531503100701,-8.663853,120.137612,1396,5.6,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",1396,0.249423664,5315031007,1396,1,0,0
531503100702,-8.668563,120.162428,294,5.6,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",294,1.30574363,5315031007,294,1,294,294
531503100703,-8.671773,120.151478,238,5.6,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",238,0.29775096,5315031007,238,1,0,0
531503100704,-8.59475,120.154063,632,5.6,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",632,7.766569499,5315031007,632,1,632,632
531503100801,-8.619616,120.208014,1140,3.99,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",1140,7.225356692,5315031008,1140,1,1140,1140
531503100802,-8.613672,120.179425,594,3.99,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",594,6.956648219,5315031008,594,1,594,594
531503100901,-8.599832,120.224331,200,3.94,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",200,4.67959665,5315031009,200,1,200,200
531503100902,-8.578796,120.227099,147,3.94,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",147,4.236640311,5315031009,147,1,147,147
531503100903,-8.585019,120.230057,188,3.94,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",188,3.824319382,5315031009,188,1,188,188
531503100904,-8.592746,120.217756,162,3.94,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",162,5.216395739,5315031009,162,1,162,162
531503100905,-8.595609,120.227585,68,3.94,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",68,4.207891337,5315031009,68,1,68,68
531503100906,-8.598596,120.229733,119,3.94,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",119,4.072277351,5315031009,119,1,119,119
531503100907,-8.574662,120.227398,22,3.94,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",22,4.322536932,5315031009,22,1,22,22
531503101001,-8.578289,120.218913,598,4.79,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",598,5.131589987,5315031010,598,1,598,598
531503101002,-8.566873,120.217064,320,4.79,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",320,5.688997479,5315031010,320,1,320,320
531503101003,-8.57413,120.199764,475,4.79,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",475,7.288225981,5315031010,475,1,475,475
531503101004,-8.56492,120.214733,126,4.79,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",126,6.009704593,5315031010,126,1,126,126
531503101005,-8.562154,120.220811,117,4.79,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",117,5.546062556,5315031010,117,1,117,117
531503101006,-8.597123,120.189232,301,4.79,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",301,8.392611509,5315031010,301,1,301,301
531503101007,-8.571613,120.185095,202,4.79,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",202,8.926475479,5315031010,202,1,202,202
531503101101,-8.591372,120.181527,377,4.16,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",377,9.176231036,5315031011,377,1,377,377
531503101102,-8.566918,120.138028,411,4.16,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",411,9.126899378,5315031011,411,1,411,411
531503101103,-8.566555,120.160598,167,4.16,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",167,10.96054269,5315031011,167,1,167,167
531503101104,-8.596008,120.171449,146,4.16,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",146,8.221786108,5315031011,146,1,146,146
531503101105,-8.573271,120.183242,105,4.16,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",105,9.095256178,5315031011,105,1,105,105
531504000101,-8.5975,120.235846,949,3.78,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",949,3.397788647,5315040001,949,1,949,949
531504000201,-8.580904,120.248713,179,4.29,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",214,1.879114493,5315040002,214,1,214,214
531504000202,-8.586544,120.238739,22,4.29,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",26,2.864058836,5315040002,26,1,26,26
531504000203,-8.584058,120.255813,532,4.29,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",635,1.027363672,5315040002,455,0.72,635,635
531504000204,-8.573852,120.259383,95,4.29,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",113,1.434712595,5315040002,113,1,113,113
531504000205,-8.58347,120.260938,0,4.29,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",0,0.552521854,5315040002,0,0,0,0
531504000206,-8.585818,120.252912,102,4.29,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",122,1.30761278,5315040002,122,1,122,122
531504000301,-8.581871,120.271076,1087,5.09,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",1387,0.019802407,5315040003,1016,0.73,0,0
531504000302,-8.585121,120.271984,179,5.09,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",228,0.142138166,5315040003,228,1,0,0
531504000303,-8.584021,120.262638,13,5.09,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",17,0.378219435,5315040003,17,1,0,0
531504000304,-8.583567,120.26161,69,5.09,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",88,0.490916707,5315040003,88,1,0,0
531504000401,-8.594046,120.2668,482,4.19,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",577,0.838588066,5315040004,577,1,0,0
531504000402,-8.585993,120.272058,60,4.19,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",72,0.184197336,5315040004,0,0,0,0
531504000403,-8.590059,120.271855,297,4.19,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",356,0.599312602,5315040004,356,1,0,0
531504000404,-8.58622,120.264241,118,4.19,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",141,0.079000824,5315040004,0,0,0,0
531504000405,-8.58818,120.263306,125,4.19,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",150,0.227052271,5315040004,129,0.86,0,0
531504000406,-8.584376,120.262456,86,4.19,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",103,0.361921608,5315040004,103,1,0,0
531504000407,-8.583661,120.261254,17,4.19,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",20,0.51241286,5315040004,20,1,0,0
531504000501,-8.565173,120.280792,218,4.28,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",246,0.025605366,5315040005,173,0.7,0,0
531504000502,-8.567938,120.26706,151,4.28,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",170,1.37666663,5315040005,170,1,170,170
531504000503,-8.55863,120.28079,66,4.28,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",74,0.599390803,5315040005,74,1,0,0
531504000504,-8.564986,120.27197,77,4.28,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",87,0.803110421,5315040005,87,1,0,0
531504000505,-8.564408,120.275991,38,4.28,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",43,0.370748762,5315040005,43,1,0,0
531504000506,-8.567783,120.265125,20,4.28,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",22,1.582034075,5315040005,22,1,22,22
531504000601,-8.570578,120.31862,29,4.51,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",37,0.025652289,5315040006,0,0,0,0
531504000602,-8.571034,120.306478,679,4.51,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",865,0.030266308,5315040006,865,1,0,0
531504000603,-8.567197,120.316668,305,4.51,"FloresBara","FloresBara","NUSA TENGGARA TIMUR","BIG_Settlements",388,0.055185902,5315040006,388,1,0,0
